ref_date,acct_id,acct_sn,ccy_cd,l_s_type,value_date,opening_bal,closing_bal,inp_type,src_type,upd_userid,upd_datetime
"2022-02-02","37","FEDNY","USD","L","2022-02-01","8909372921.21","7764291459.11","0","1","System","2022-02-02 09:00:24"
"2022-02-02","157","MUTB TOKYO ( USD )","USD","L","2022-02-01","0.00","0.00","0","1","System","2022-02-02 09:00:24"
"2022-02-02","444","MUTB LDN","GBP","L","2022-02-01","0.00","0.00","0","1","System","2022-02-02 09:00:24"
"2022-02-02","495","SKANDISTOCKHOLM","SEK","L","2022-02-01","135158.17","134904.40","0","1","System","2022-02-02 09:00:24"
"2022-02-02","504","DANSKE BANK COPENH","DKK","L","2022-02-01","25357.29","25327.31","0","1","System","2022-02-02 09:00:24"
"2022-02-02","511","DEN NOR BANK(DNB)","NOK","L","2022-02-01","77172.18","77172.18","0","1","System","2022-02-02 09:00:24"
"2022-02-02","516","WESTPACSYD","AUD","L","2022-02-01","0.00","0.00","0","1","System","2022-02-02 09:00:24"
"2022-02-02","522","EUROCLEAR CUST BR","JPY","L","2022-02-01","0.00","0.00","0","1","System","2022-02-02 09:00:24"
"2022-02-02","547","MUTB TOKYO (JPY)","JPY","L","2022-02-01","407687392.00","407688767.00","0","1","System","2022-02-02 09:00:24"
"2022-02-02","590","DEUTSCHFFT","EUR","L","2022-02-01","352635.02","352635.02","0","1","System","2022-02-02 09:00:24"
"2022-02-02","591","EUROCLEAR CUST BR - 1","EUR","L","2022-02-01","858.23","858.23","0","1","System","2022-02-02 09:00:24"
"2022-02-02","615","MUTB TOKYO ( EUR )","EUR","L","2022-02-01","0.00","0.00","0","1","System","2022-02-02 09:00:24"
"2022-02-02","649","BKOFNZWEL","NZD","L","2022-02-01","12779.08","12779.08","0","1","System","2022-02-02 09:00:24"
"2022-02-02","653","DEVELOP BK SPR SPR","SGD","L","2022-02-01","13417.62","13417.62","0","1","System","2022-02-02 09:00:24"
"2022-02-02","743","BTMU LONDON - GBP","GBP","L","2022-02-01","500.00","500.00","0","1","System","2022-02-02 09:00:25"
"2022-02-02","748","RBC TOR (NOSTRO)","CAD","L","2022-02-01","105206.24","105206.24","0","1","System","2022-02-02 09:00:25"
"2022-02-02","752","NAT WEST LONDON","GBP","L","2022-02-01","81141.82","52802.12","0","1","System","2022-02-02 09:00:25"
"2022-02-02","753","BTMU NY","USD","L","2022-02-01","0.00","0.00","0","1","System","2022-02-02 09:00:25"
"2022-02-02","771","BTMU (JPY CLS)","JPY","L","2022-02-01","2811725.00","2811725.00","0","1","System","2022-02-02 09:00:25"
"2022-02-02","778","EUROCLEAR CUST","CAD","L","2022-02-01","0.00","0.00","0","1","System","2022-02-02 09:00:25"
"2022-02-02","781","BTMU LONDON - EUR","EUR","L","2022-02-01","2385.88","2385.88","0","1","System","2022-02-02 09:00:25"
"2022-02-02","790","STANDARD CHART HK","HKD","L","2022-02-01","14161.74","14161.74","0","1","System","2022-02-02 09:00:25"
"2022-02-02","791","EUROCLEAR CUST BR - 0","EUR","L","2022-02-01","500.00","500.00","0","1","System","2022-02-02 09:00:25"
"2022-02-02","851","FIRSTRAND BANK LTD","ZAR","L","2022-02-01","9220.98","9024.06","0","1","System","2022-02-02 09:00:25"
"2022-02-02","854","JP MORGAN CHASE NY 1","USD","L","2022-02-01","63678.08","63678.08","0","1","System","2022-02-02 09:00:25"
"2022-02-02","869","BTMU MEXICO","MXN","L","2022-02-01","301050.20","301050.20","0","1","System","2022-02-02 09:00:25"
"2022-02-02","871","JP MORGAN CHASE NY 2","USD","L","2022-02-01","0.00","0.00","0","1","System","2022-02-02 09:00:25"
"2022-02-02","877","MUTU NY CUSTEURO(JPY)48","JPY","L","2022-02-01","0.00","0.00","0","1","System","2022-02-02 09:00:25"
"2022-02-02","878","MUTU NY CUSTEURO(EUR)48","EUR","L","2022-02-01","0.00","0.00","0","1","System","2022-02-02 09:00:25"
"2022-02-02","879","MUTU NY CUSTEUR(USD)48","USD","L","2022-02-01","0.00","0.00","0","1","System","2022-02-02 09:00:25"
"2022-02-02","902","DEUT BK TR NY 1","USD","L","2022-02-01","8838.34","8838.34","0","1","System","2022-02-02 09:00:25"
"2022-02-02","922","BANKHANDLOWYWS","PLN","L","2022-02-01","47676.26","47676.26","0","1","System","2022-02-02 09:00:25"
"2022-02-02","924","HSBCHK","CNY","L","2022-02-01","0.00","0.00","0","1","System","2022-02-02 09:00:25"
"2022-02-02","930","C S (SWITZERLAND)","CHF","L","2022-02-01","29889.77","29853.49","0","1","System","2022-02-02 09:00:26"
"2022-02-02","1025","CITIBANKNY","USD","L","2022-02-01","0.00","0.00","0","1","System","2022-02-02 09:00:26"
"2022-02-02","1038","STANDARD CHART HK","CNY","L","2022-02-01","50014.21","50014.21","0","1","System","2022-02-02 09:00:26"
"2022-02-02","1207","ANZMEL","AUD","L","2022-02-01","108427.61","108427.61","0","1","System","2022-02-02 09:00:26"
"2022-02-02","1025","CITIBANKNY","USD","S","2022-02-01","0.00","78320.89","1","0","MirandaM","2022-02-02 09:00:28"
"2022-02-02","879","MUTU NY CUSTEUR(USD)48","USD","S","2022-02-01","0.00","0.00","1","0","MirandaM","2022-02-02 09:00:34"
"2022-02-02","1","DEUTSCHE BK TR NY","USD","S","2022-02-01","635977.27","294464.61","0","3","System","2022-02-02 09:00:38"
"2022-02-02","1207","ANZMEL","AUD","S","2022-02-01","108427.61","108427.61","0","3","System","2022-02-02 09:00:38"
"2022-02-02","4","JP MORGAN CHASE NY","USD","S","2022-02-01","9058.95","9058.95","0","3","System","2022-02-02 09:00:38"
"2022-02-02","495","SKANDISTOCKHOLM","SEK","S","2022-02-01","134904.40","134904.40","0","3","System","2022-02-02 09:00:38"
"2022-02-02","504","DANSKE BANK COPENH","DKK","S","2022-02-01","25327.31","25327.31","0","3","System","2022-02-02 09:00:38"
"2022-02-02","547","MUTB TOKYO (JPY)","JPY","S","2022-02-01","407687392.00","407688767.00","0","3","System","2022-02-02 09:00:38"
"2022-02-02","590","DEUTSCHFFT","EUR","S","2022-02-01","352576.78","351573.50","0","3","System","2022-02-02 09:00:38"
"2022-02-02","649","BKOFNZWEL","NZD","S","2022-02-02","12779.08","12779.08","0","3","System","2022-02-02 09:00:38"
"2022-02-02","7","MUTU NY 41","USD","S","2022-02-01","0.00","0.00","0","3","System","2022-02-02 09:00:38"
"2022-02-02","743","BTMU LONDON - GBP","GBP","S","2022-02-01","500.00","500.00","0","3","System","2022-02-02 09:00:38"
"2022-02-02","748","RBC TOR (NOSTRO)","CAD","S","2022-02-01","105206.24","105206.24","0","3","System","2022-02-02 09:00:38"
"2022-02-02","752","NAT WEST LONDON","GBP","S","2022-02-01","81141.82","83515.19","0","3","System","2022-02-02 09:00:38"
"2022-02-02","771","BTMU (JPY CLS)","JPY","S","2022-02-02","2811725.00","2811725.00","0","3","System","2022-02-02 09:00:38"
"2022-02-02","781","BTMU LONDON - EUR","EUR","S","2022-02-01","2385.88","2285.88","0","3","System","2022-02-02 09:00:38"
"2022-02-02","854","JP MORGAN CHASE NY 1","USD","S","2022-02-01","63678.08","63678.69","0","3","System","2022-02-02 09:00:38"
"2022-02-02","869","BTMU MEXICO","MXN","S","2022-02-01","301050.20","301050.20","0","3","System","2022-02-02 09:00:38"
"2022-02-02","877","MUTU NY CUSTEURO(JPY)48","JPY","S","2022-02-01","0.00","0.00","0","3","System","2022-02-02 09:00:38"
"2022-02-02","878","MUTU NY CUSTEURO(EUR)48","EUR","S","2022-02-01","0.00","0.00","0","3","System","2022-02-02 09:00:38"
"2022-02-02","902","DEUT BK TR NY 1","USD","S","2022-02-01","8838.34","8838.34","0","3","System","2022-02-02 09:00:38"
"2022-02-02","922","BANKHANDLOWYWS","PLN","S","2022-02-01","47676.26","47476.26","0","3","System","2022-02-02 09:00:38"
"2022-02-02","37","FEDNY","USD","S","2022-02-01","0.00","7764291459.11","1","0","MirandaM","2022-02-02 10:39:08"
"2022-02-01","1","DEUTSCHE BK TR NY","USD","L","2022-01-31","-9748055.15","-30738.06","0","1","System","2022-02-01 09:00:20"
"2022-02-01","4","JP MORGAN CHASE NY","USD","L","2022-01-31","9058.95","9058.95","0","1","System","2022-02-01 09:00:20"
"2022-02-01","7","MUTU NY 41","USD","L","2022-01-31","0.00","0.00","0","1","System","2022-02-01 09:00:20"
"2022-02-01","8","EUROCLEAR CUST BR","USD","L","2022-01-31","0.00","0.00","0","1","System","2022-02-01 09:00:20"
"2022-02-01","37","FEDNY","USD","L","2022-01-31","8211588961.56","8909372921.21","0","1","System","2022-02-01 09:00:20"
"2022-02-01","157","MUTB TOKYO ( USD )","USD","L","2022-01-31","0.00","0.00","0","1","System","2022-02-01 09:00:20"
"2022-02-01","444","MUTB LDN","GBP","L","2022-01-31","0.00","0.00","0","1","System","2022-02-01 09:00:20"
"2022-02-01","495","SKANDISTOCKHOLM","SEK","L","2022-01-31","135158.17","135158.17","0","1","System","2022-02-01 09:00:20"
"2022-02-01","504","DANSKE BANK COPENH","DKK","L","2022-01-31","25357.29","25357.29","0","1","System","2022-02-01 09:00:20"
"2022-02-01","511","DEN NOR BANK(DNB)","NOK","L","2022-01-31","77172.18","77172.18","0","1","System","2022-02-01 09:00:20"
"2022-02-01","516","WESTPACSYD","AUD","L","2022-01-31","0.00","0.00","0","1","System","2022-02-01 09:00:20"
"2022-02-01","522","EUROCLEAR CUST BR","JPY","L","2022-01-31","0.00","0.00","0","1","System","2022-02-01 09:00:20"
"2022-02-01","547","MUTB TOKYO (JPY)","JPY","L","2022-01-31","379096794.00","407687392.00","0","1","System","2022-02-01 09:00:21"
"2022-02-01","590","DEUTSCHFFT","EUR","L","2022-01-31","342150.71","352635.02","0","1","System","2022-02-01 09:00:21"
"2022-02-01","591","EUROCLEAR CUST BR - 1","EUR","L","2022-01-31","858.23","858.23","0","1","System","2022-02-01 09:00:21"
"2022-02-01","615","MUTB TOKYO ( EUR )","EUR","L","2022-01-31","0.00","0.00","0","1","System","2022-02-01 09:00:21"
"2022-02-01","649","BKOFNZWEL","NZD","L","2022-01-31","12779.08","12779.08","0","1","System","2022-02-01 09:00:21"
"2022-02-01","653","DEVELOP BK SPR SPR","SGD","L","2022-01-31","13417.62","13417.62","0","1","System","2022-02-01 09:00:21"
"2022-02-01","743","BTMU LONDON - GBP","GBP","L","2022-01-31","500.00","500.00","0","1","System","2022-02-01 09:00:21"
"2022-02-01","748","RBC TOR (NOSTRO)","CAD","L","2022-01-31","105206.24","105206.24","0","1","System","2022-02-01 09:00:21"
"2022-02-01","752","NAT WEST LONDON","GBP","L","2022-01-31","79306.94","81141.82","0","1","System","2022-02-01 09:00:21"
"2022-02-01","753","BTMU NY","USD","L","2022-01-31","0.00","0.00","0","1","System","2022-02-01 09:00:21"
"2022-02-01","771","BTMU (JPY CLS)","JPY","L","2022-01-31","2811725.00","2811725.00","0","1","System","2022-02-01 09:00:21"
"2022-02-01","778","EUROCLEAR CUST","CAD","L","2022-01-31","0.00","0.00","0","1","System","2022-02-01 09:00:21"
"2022-02-01","781","BTMU LONDON - EUR","EUR","L","2022-01-31","2385.88","2385.88","0","1","System","2022-02-01 09:00:21"
"2022-02-01","790","STANDARD CHART HK","HKD","L","2022-01-31","14161.74","14161.74","0","1","System","2022-02-01 09:00:21"
"2022-02-01","791","EUROCLEAR CUST BR - 0","EUR","L","2022-01-31","500.00","500.00","0","1","System","2022-02-01 09:00:21"
"2022-02-01","851","FIRSTRAND BANK LTD","ZAR","L","2022-01-31","9220.98","9220.98","0","1","System","2022-02-01 09:00:21"
"2022-02-01","854","JP MORGAN CHASE NY 1","USD","L","2022-01-31","63678.08","63678.08","0","1","System","2022-02-01 09:00:21"
"2022-02-01","869","BTMU MEXICO","MXN","L","2022-01-31","301189.40","301050.20","0","1","System","2022-02-01 09:00:21"
"2022-02-01","871","JP MORGAN CHASE NY 2","USD","L","2022-01-31","0.00","0.00","0","1","System","2022-02-01 09:00:21"
"2022-02-01","877","MUTU NY CUSTEURO(JPY)48","JPY","L","2022-01-31","0.00","0.00","0","1","System","2022-02-01 09:00:22"
"2022-02-01","878","MUTU NY CUSTEURO(EUR)48","EUR","L","2022-01-31","0.00","0.00","0","1","System","2022-02-01 09:00:22"
"2022-02-01","879","MUTU NY CUSTEUR(USD)48","USD","L","2022-01-31","0.00","0.00","0","1","System","2022-02-01 09:00:22"
"2022-02-01","902","DEUT BK TR NY 1","USD","L","2022-01-31","8838.34","8838.34","0","1","System","2022-02-01 09:00:22"
"2022-02-01","922","BANKHANDLOWYWS","PLN","L","2022-01-31","47676.26","47676.26","0","1","System","2022-02-01 09:00:22"
"2022-02-01","924","HSBCHK","CNY","L","2022-01-31","0.00","0.00","0","1","System","2022-02-01 09:00:22"
"2022-02-01","930","C S (SWITZERLAND)","CHF","L","2022-01-31","29889.77","29889.77","0","1","System","2022-02-01 09:00:22"
"2022-02-01","1025","CITIBANKNY","USD","L","2022-01-31","0.00","0.00","0","1","System","2022-02-01 09:00:22"
"2022-02-01","1038","STANDARD CHART HK","CNY","L","2022-01-31","50014.21","50014.21","0","1","System","2022-02-01 09:00:22"
"2022-02-01","1207","ANZMEL","AUD","L","2022-01-31","108427.61","108427.61","0","1","System","2022-02-01 09:00:22"
"2022-02-01","1","DEUTSCHE BK TR NY","USD","S","2022-01-31","277490.21","635977.27","0","3","System","2022-02-01 09:00:37"
"2022-02-01","1038","STANDARD CHART HK","CNY","S","2022-01-31","50014.21","50014.21","0","3","System","2022-02-01 09:00:37"
"2022-02-01","1207","ANZMEL","AUD","S","2022-01-31","108427.61","108427.61","0","3","System","2022-02-01 09:00:37"
"2022-02-01","4","JP MORGAN CHASE NY","USD","S","2022-01-31","9058.95","9058.95","0","3","System","2022-02-01 09:00:37"
"2022-02-01","495","SKANDISTOCKHOLM","SEK","S","2022-01-31","135158.17","134904.40","0","3","System","2022-02-01 09:00:37"
"2022-02-01","504","DANSKE BANK COPENH","DKK","S","2022-01-31","25357.29","25327.31","0","3","System","2022-02-01 09:00:37"
"2022-02-01","511","DEN NOR BANK(DNB)","NOK","S","2022-01-31","77172.18","77172.18","0","3","System","2022-02-01 09:00:37"
"2022-02-01","522","EUROCLEAR CUST BR","JPY","S","2022-01-31","0.00","0.00","0","3","System","2022-02-01 09:00:37"
"2022-02-01","547","MUTB TOKYO (JPY)","JPY","S","2022-01-31","379096794.00","407687392.00","0","3","System","2022-02-01 09:00:37"
"2022-02-01","590","DEUTSCHFFT","EUR","S","2022-01-31","342085.47","352576.78","0","3","System","2022-02-01 09:00:37"
"2022-02-01","591","EUROCLEAR CUST BR - 1","EUR","S","2022-01-31","858.23","858.23","0","3","System","2022-02-01 09:00:37"
"2022-02-01","649","BKOFNZWEL","NZD","S","2022-02-01","12779.08","12779.08","0","3","System","2022-02-01 09:00:37"
"2022-02-01","653","DEVELOP BK SPR SPR","SGD","S","2022-01-31","13417.62","13417.62","0","3","System","2022-02-01 09:00:37"
"2022-02-01","7","MUTU NY 41","USD","S","2022-01-31","0.00","0.00","0","3","System","2022-02-01 09:00:37"
"2022-02-01","743","BTMU LONDON - GBP","GBP","S","2022-01-31","500.00","500.00","0","3","System","2022-02-01 09:00:37"
"2022-02-01","748","RBC TOR (NOSTRO)","CAD","S","2022-01-31","105206.24","105206.24","0","3","System","2022-02-01 09:00:37"
"2022-02-01","752","NAT WEST LONDON","GBP","S","2022-01-31","79306.94","81141.82","0","3","System","2022-02-01 09:00:37"
"2022-02-01","771","BTMU (JPY CLS)","JPY","S","2022-02-01","2811725.00","2811725.00","0","3","System","2022-02-01 09:00:37"
"2022-02-01","778","EUROCLEAR CUST","CAD","S","2022-01-31","0.00","0.00","0","3","System","2022-02-01 09:00:37"
"2022-02-01","781","BTMU LONDON - EUR","EUR","S","2022-01-31","2385.88","2385.88","0","3","System","2022-02-01 09:00:37"
"2022-02-01","790","STANDARD CHART HK","HKD","S","2022-01-31","14161.74","14161.74","0","3","System","2022-02-01 09:00:37"
"2022-02-01","791","EUROCLEAR CUST BR - 0","EUR","S","2022-01-31","500.00","500.00","0","3","System","2022-02-01 09:00:37"
"2022-02-01","8","EUROCLEAR CUST BR","USD","S","2022-01-31","0.00","0.00","0","3","System","2022-02-01 09:00:37"
"2022-02-01","851","FIRSTRAND BANK LTD","ZAR","S","2022-01-31","9220.98","9024.06","0","3","System","2022-02-01 09:00:37"
"2022-02-01","854","JP MORGAN CHASE NY 1","USD","S","2022-01-31","63678.08","63678.08","0","3","System","2022-02-01 09:00:37"
"2022-02-01","869","BTMU MEXICO","MXN","S","2022-01-31","301050.20","301050.20","0","3","System","2022-02-01 09:00:37"
"2022-02-01","877","MUTU NY CUSTEURO(JPY)48","JPY","S","2022-01-31","0.00","0.00","0","3","System","2022-02-01 09:00:37"
"2022-02-01","878","MUTU NY CUSTEURO(EUR)48","EUR","S","2022-01-31","0.00","0.00","0","3","System","2022-02-01 09:00:37"
"2022-02-01","902","DEUT BK TR NY 1","USD","S","2022-01-31","8838.34","8838.34","0","3","System","2022-02-01 09:00:37"
"2022-02-01","922","BANKHANDLOWYWS","PLN","S","2022-01-31","47676.26","47676.26","0","3","System","2022-02-01 09:00:37"
"2022-02-01","930","C S (SWITZERLAND)","CHF","S","2022-01-31","29889.77","29851.16","0","3","System","2022-02-01 09:00:37"
"2022-02-01","1025","CITIBANKNY","USD","S","2022-01-31","0.00","78320.89","1","0","MirandaM","2022-02-01 09:02:20"
"2022-02-01","879","MUTU NY CUSTEUR(USD)48","USD","S","2022-01-31","0.00","0.00","1","0","MirandaM","2022-02-01 09:02:26"
"2022-02-01","37","FEDNY","USD","S","2022-01-31","0.00","8909372921.21","1","0","MirandaM","2022-02-01 09:02:42"
"2022-01-31","1","DEUTSCHE BK TR NY","USD","L","2022-01-28","317746.19","-9748055.15","0","1","System","2022-01-31 09:00:16"
"2022-01-31","4","JP MORGAN CHASE NY","USD","L","2022-01-28","9058.95","9058.95","0","1","System","2022-01-31 09:00:16"
"2022-01-31","7","MUTU NY 41","USD","L","2022-01-28","0.00","0.00","0","1","System","2022-01-31 09:00:16"
"2022-01-31","8","EUROCLEAR CUST BR","USD","L","2022-01-28","0.00","0.00","0","1","System","2022-01-31 09:00:16"
"2022-01-31","37","FEDNY","USD","L","2022-01-28","9191629326.27","8211588961.56","0","1","System","2022-01-31 09:00:16"
"2022-01-31","157","MUTB TOKYO ( USD )","USD","L","2022-01-28","0.00","0.00","0","1","System","2022-01-31 09:00:16"
"2022-01-31","444","MUTB LDN","GBP","L","2022-01-28","0.00","0.00","0","1","System","2022-01-31 09:00:16"
"2022-01-31","495","SKANDISTOCKHOLM","SEK","L","2022-01-28","135158.17","135158.17","0","1","System","2022-01-31 09:00:16"
"2022-01-31","504","DANSKE BANK COPENH","DKK","L","2022-01-28","25357.29","25357.29","0","1","System","2022-01-31 09:00:16"
"2022-01-31","511","DEN NOR BANK(DNB)","NOK","L","2022-01-28","77172.18","77172.18","0","1","System","2022-01-31 09:00:16"
"2022-01-31","516","WESTPACSYD","AUD","L","2022-01-28","0.00","0.00","0","1","System","2022-01-31 09:00:16"
"2022-01-31","522","EUROCLEAR CUST BR","JPY","L","2022-01-28","0.00","0.00","0","1","System","2022-01-31 09:00:16"
"2022-01-31","547","MUTB TOKYO (JPY)","JPY","L","2022-01-28","379410863.00","379096794.00","0","1","System","2022-01-31 09:00:16"
"2022-01-31","590","DEUTSCHFFT","EUR","L","2022-01-28","235172.38","342150.71","0","1","System","2022-01-31 09:00:17"
"2022-01-31","591","EUROCLEAR CUST BR - 1","EUR","L","2022-01-28","858.23","858.23","0","1","System","2022-01-31 09:00:17"
"2022-01-31","615","MUTB TOKYO ( EUR )","EUR","L","2022-01-28","0.00","0.00","0","1","System","2022-01-31 09:00:17"
"2022-01-31","649","BKOFNZWEL","NZD","L","2022-01-28","12779.08","12779.08","0","1","System","2022-01-31 09:00:17"
"2022-01-31","653","DEVELOP BK SPR SPR","SGD","L","2022-01-28","13417.62","13417.62","0","1","System","2022-01-31 09:00:17"
